,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
0,12456181,14517,6815800,13330,1,100,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,CO05AMF200,05A Final Tank Design Loads Submitted by DSD,,,,0,0,0,0,40,0,0,0,,2006-06-01 00:00,2006-06-05 00:00,2007-03-21 08:01,2007-03-21 08:01,,2007-01-27 00:00,2007-01-27 00:00,,,2006-06-12 08:00,2006-06-16 17:00,,,,,PT_Normal,,,,,8TDsAtRcR+aErP3bnSEcpg,3JoYTqfGIkKIerLPqY7OoB,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,,,0
1,12456182,14517,6815800,13330,1,100,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,EK05AMD100,05A Review & Select Ammonia Tank Design,,,,0,0,0,0,120,0,0,0,,2006-06-06 00:00,2006-07-17 17:00,2007-03-21 08:01,2007-03-21 08:01,,2007-01-27 00:00,2007-01-27 00:00,,,2006-06-19 08:00,2006-07-07 17:00,,,,,PT_Normal,,,,,oqnO7Da9Rxm6rRctHQ0OMg,l2l347KjBEG13cFesJ+Icg,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,,,0
2,12456183,14517,6815800,13330,1,100,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,EK05ACV110,05A Update Model & Issue Fnd Dwgs-IFC (Ammonia Tanks),,,,0,0,0,0,200,0,0,0,,2006-08-14 00:00,2006-11-13 08:00,2007-03-21 08:01,2007-03-21 08:01,,2007-01-27 00:00,2007-01-27 00:00,,,2006-08-29 08:00,2006-10-02 17:00,,,,,PT_Normal,,,,,4NG74o9TQuefSbz1JSohsg,BuD7BzqAQkussgSgbU1RhA,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,,,0
3,12456184,14517,6815800,13330,1,100,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,EK05ACV100,05A Soils Investigation - Golder Review & Report,,,,0,0,0,0,160,0,0,0,,2006-05-22 08:00,2006-07-03 17:00,2007-03-21 08:01,2007-03-21 08:01,,2007-01-27 00:00,2007-01-27 00:00,,,2006-05-22 08:00,2006-06-16 17:00,,,,,PT_Normal,,,,,tG8kff+wThKnIFbwFYX7Mw,l2l347KjBEG13cFesJ+Icg,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,,,0
4,12456185,14517,6815801,13329,1,100,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,CO01GA0115,01G Erect Control Building (Columns & Parapet Only),1352,,,0,0,0,0,1504,0,0,0,,2006-05-03 08:00,2006-07-27 00:00,2007-01-10 08:00,2007-01-10 08:00,,2007-01-27 00:00,2007-01-27 00:00,,,2006-05-03 08:00,2006-12-28 17:00,,,,,PT_Normal,,,,,D6xCNXFfS+64mazkRR+Ieg,V3RN5mr2TWK0CKiV5gfjRQ,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,,,0
5,12456186,14517,6815802,13329,1,100,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,PO000MF000,"Field Erected Tanks Subcontract - Prepare Inquiry, Bid, NTP",,,,0,0,0,0,280,0,0,0,,2005-08-27 08:00,2006-02-03 00:00,2007-02-06 08:01,2007-02-06 08:01,,2007-01-27 00:00,2007-01-27 00:00,,,2005-08-27 08:00,2005-10-06 17:00,,,,,PT_Normal,,,,,42Wgev4mS6mI3wsU1gxkBw,Ys0WpgoCg0+NxnQgBaoRTB,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,,,0
6,12456187,14517,6815802,13329,1,100,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,PO000MF010,Field Erected Tanks Subcontract - Purchasing & Fabrication,,,,0,0,0,0,1392,0,0,0,,2006-02-04 00:00,2006-10-14 00:00,2007-02-06 08:01,2007-02-06 08:01,,2007-01-27 00:00,2007-01-27 00:00,,,2006-03-15 08:01,2006-10-16 08:01,,,,,PT_Normal,,,,,6OGrwWdQQAWZeFp3HYbjag,1JqOS93eckqPzNW9BiXqPB,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,,,0
7,12456188,14517,6815806,4047,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,CO000E0500,Cathodic Protection - Installation,,48.0166666666667,0,960,0,0,0,960,0,0,0,,,,2007-06-12 08:01,2007-11-27 08:01,,2007-06-04 08:00,2007-11-16 17:00,2007-06-04 08:00,2007-11-16 17:00,2007-06-04 08:00,2007-11-16 17:00,,2007-06-12 08:01,2007-11-27 08:01,,PT_Normal,,,,,2OhfyvalT1uTDEcg82MLUw,RfORh0b6pU+5vK0fuvqC/Q,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:00,hbe4678,hbe4678,2007-06-04 08:00,2007-11-16 17:00,960
8,12456189,14517,6815806,4047,1,0,N,N,N,CP_Units,TT_WBS,DT_FixedDUR2,RV_OK,TK_NotStart,WP000U3100,Cathodic Protection,,48.0166666666667,2936,960,0,0,0,960,0,0,0,,,,2007-06-12 08:01,2007-11-27 08:01,,2007-06-04 08:00,2007-11-16 17:00,2007-06-04 08:00,2007-11-16 17:00,2007-06-04 08:00,2007-11-16 17:00,,2007-06-12 08:01,2007-11-27 08:01,,PT_Normal,,,,,I4OF131STrWYpOImn9eQjw,61hHSjC+o0S6yW3HOUqY4w,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,2007-06-04 08:00,2007-11-16 17:00,960
9,12456190,14517,6815808,13329,1,0,N,N,N,CP_Units,TT_LOE,DT_FixedDUR2,RV_OK,TK_Active,CK000P0110,000 Pipe Fabrication,,392.016666666667,0,1064,0,0,0,1192,0,0,0,,2006-09-16 08:00,,2006-09-16 08:00,2007-08-27 08:01,,2007-01-27 08:00,2007-06-30 17:00,2007-01-27 08:00,2007-06-30 17:00,2006-09-16 08:00,2007-04-04 17:00,,2006-09-16 08:00,2007-08-27 08:01,,PT_Normal,,,,,UMb9x/RVQhutOrI3aVFOVw,/HWPMxNImUmsnaKCQp8reR,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,2007-01-27 08:00,2007-06-30 17:00,1064
10,12456191,14517,6815809,13329,1,0,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,CK05AP0110,05A A/G Pipe Spool Fabrication,,392.016666666667,0,232,0,0,0,232,0,0,0,2007-06-30 17:00,,,2007-07-24 08:01,2007-08-27 08:01,,2007-05-28 08:00,2007-06-30 17:00,2007-05-28 08:00,2007-06-30 17:00,2007-05-28 08:00,2007-06-30 17:00,,2007-07-24 08:01,2007-08-27 08:01,CS_MEOA,PT_Normal,,,,,hzALORP8RK+I488HAYAgng,jZRZhyKUFEGCZssE/33rux,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:00,hbe4678,hbe4678,2007-05-28 08:00,2007-06-30 17:00,232
11,12456192,14517,6815809,13329,1,0,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,CK05BP0110,05B A/G Pipe Spool Fabrication,,392.016666666667,0,64,0,0,0,64,0,0,0,2007-06-30 17:00,,,2007-08-18 08:01,2007-08-27 08:01,,2007-06-21 08:00,2007-06-30 17:00,2007-06-21 08:00,2007-06-30 17:00,2007-06-21 08:00,2007-06-30 17:00,,2007-08-18 08:01,2007-08-27 08:01,CS_MEOA,PT_Normal,,,,,8DqwknF7Q6qznHdL32QaNA,75tXybj6YkyHzDCfcZI90B,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:00,hbe4678,hbe4678,2007-06-21 08:00,2007-06-30 17:00,64
12,12456193,14517,6815809,13329,1,0,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,CK02HP0110,02H A/G Pipe Spool Fabrication,,408,0,280,0,0,0,280,0,0,0,2007-06-28 08:01,,,2007-07-17 08:01,2007-08-27 08:01,,2007-05-19 08:01,2007-06-28 08:01,2007-05-19 08:01,2007-06-28 08:01,2007-05-19 08:01,2007-06-28 08:01,,2007-07-17 08:01,2007-08-27 08:01,CS_MEOA,PT_Normal,,,,,RqGxz8KoQxGkRLmxBk9y+g,IaIlirHHVEm2k/OSsrDPWh,,,N,0,0,,,2007-02-01 02:41,2007-02-01 02:43,hbe4678,hbe4678,2007-05-19 08:01,2007-06-28 08:01,280
13,12456194,14517,6815809,13329,1,0,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,CK02CP0110,02C A/G Pipe Spool Fabrication,,1072.01666666667,0,192,0,0,0,192,0,0,0,2007-03-18 17:00,,,2007-07-30 08:01,2007-08-27 08:01,,2007-02-24 08:00,2007-03-22 17:00,2007-02-24 08:00,2007-03-22 17:00,2007-02-24 08:00,2007-03-22 17:00,,2007-07-30 08:01,2007-08-27 08:01,CS_MEOA,PT_Normal,,,,,IsMAIVd5Spe67uV1/h54YA,Rvu3+nqDp065LIUGoaDS4h,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:00,hbe4678,hbe4678,2007-02-24 08:00,2007-03-22 17:00,192
14,12456195,14517,6815809,13329,1,0,N,N,N,CP_Units,TT_WBS,DT_FixedDUR2,RV_OK,TK_Active,WK000P0100,000 A/G Pipe Spool Fabrication,1342,392.016666666667,4296,1064,12433.25,126802.75,139236,1544,0,0,0,,2006-11-04 00:00,,2007-02-27 08:00,2007-08-27 08:01,,2007-01-27 08:00,2007-06-30 17:00,2007-01-27 08:00,2007-06-30 17:00,2006-11-11 08:00,2007-06-30 17:00,,2007-02-27 08:00,2007-08-27 08:01,,PT_Normal,,,,,H0ADoIBvRq+uwmHlAyIikQ,XE9jb6wjD0GEkC7Hq6GEyB,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:05,hbe4678,hbe4678,2007-01-27 08:00,2007-06-30 17:00,1064
15,12456196,14517,6815809,13329,1,0,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_Active,CK02FP0110,02F A/G Pipe Spool Fabrication,,672.016666666667,0,784,0,0,0,128,0,0,0,,2006-11-10 00:00,,2007-05-05 08:01,2007-08-27 08:01,2007-05-20 17:00,2007-01-27 08:00,2007-05-20 17:00,2007-01-27 08:00,2007-05-20 17:00,2006-12-06 08:00,2006-12-24 17:00,,2007-05-05 08:01,2007-08-27 08:01,,PT_Normal,,,,,UC638RndRKmmy2pAIt5uOQ,48h+zRHBo0SwgKdJnNeVJx,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:00,hbe4678,hbe4678,2007-01-27 08:00,2007-05-20 17:00,784
16,12456197,14517,6815809,13329,1,0,N,N,N,CP_Units,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,CK02GP0110,02G A/G Pipe Spool Fabrication,,920.016666666667,0,240,0,0,0,240,0,0,0,2007-04-14 17:00,,,2007-07-23 08:01,2007-08-27 08:01,,2007-03-11 08:00,2007-04-14 17:00,2007-03-11 08:00,2007-04-14 17:00,2007-03-11 08:00,2007-04-14 17:00,,2007-07-23 08:01,2007-08-27 08:01,CS_MEOA,PT_Normal,,,,,ldRPesYrQAaEhLc/04KsaA,C1iaYTccOUahBo8lCE/EWx,,,N,0,0,,,2007-02-01 02:41,2007-02-04 01:00,hbe4678,hbe4678,2007-03-11 08:00,2007-04-14 17:00,240
