,udf_type_id,fk_id,proj_id,udf_date,udf_number,udf_text,udf_code_id
0,75,83972,1076,,,DD130,
1,75,83973,1076,,,DD130,
2,75,83974,1076,,,DD140,
3,75,83975,1076,,,DD120,
4,75,83976,1076,,,DD110,
5,75,83977,1076,,,DD130,
6,75,83978,1076,,,DD100,
7,75,83982,1076,,,PO 140,
8,75,83983,1076,,,PO 140,
9,75,83984,1076,,,PO 100,
10,75,83985,1076,,,PO 130,
11,75,83986,1076,,,PO 120,
12,75,83987,1076,,,PO 140,
13,75,83988,1076,,,PO 110,
14,75,84033,1076,,,Ms 100,
15,75,84034,1076,,,Ms 110,
16,75,84035,1076,,,Ms 160,
17,75,84036,1076,,,Ms 170,
18,75,84037,1076,,,Ms 180,
19,75,84038,1076,,,Ms 120,
20,75,84039,1076,,,Ms 190,
21,75,84040,1076,,,Ms 111,
22,75,84041,1076,,,Ms 130,
23,75,84042,1076,,,Ms 200,
24,75,84044,1076,,,JP-C100,
25,75,84045,1076,,,JP-C120,
26,75,84046,1076,,,JP-C130,
27,75,84047,1076,,,JP-C140,
28,75,84048,1076,,,JP-C150,
29,75,84049,1076,,,JP-C160,
30,75,84050,1076,,,JP-C200,
31,75,84051,1076,,,JP-C190,
32,75,84052,1076,,,JP-C210,
33,75,84053,1076,,,JP-C220,
34,75,84054,1076,,,JP-C170,
35,75,84055,1076,,,JP-A160,
36,75,84056,1076,,,JP-A170,
37,75,84057,1076,,,JP-C180,
38,75,84058,1076,,,JP-C110,
39,75,84059,1076,,,JP-C230,
40,75,84061,1076,,,JP-A250,
41,75,84062,1076,,,JP-A280,
42,75,84063,1076,,,JP-A110,
43,75,84064,1076,,,JP-A120,
44,75,84065,1076,,,JP-A290,
45,75,84066,1076,,,JP-A250,
46,75,84067,1076,,,JP-A210,
47,75,84068,1076,,,JP-A220,
48,75,84069,1076,,,JP-A230,
49,75,84070,1076,,,JP-A180,
50,75,84071,1076,,,JP-A240,
51,75,84072,1076,,,JP-A190,
52,75,84073,1076,,,JP-A310,
53,75,84074,1076,,,JP-A130,
54,75,84075,1076,,,JP-A140,
55,75,84076,1076,,,JP-A200,
56,75,84077,1076,,,JP-A300,
57,75,84078,1076,,,JP-A320,
58,75,84079,1076,,,JP-A260,
59,75,84080,1076,,,JP-A100,
60,75,84081,1076,,,JP-A150,
61,75,84082,1076,,,JP-A270,
62,75,84083,1076,,,JP-A330,
63,75,84086,1076,,,PET-C100,
64,75,84087,1076,,,PET-C110,
65,75,84088,1076,,,PET-C160,
66,75,84089,1076,,,PET-C200,
67,75,84090,1076,,,PET-C220,
68,75,84091,1076,,,PET-C240,
69,75,84092,1076,,,PET-C330,
70,75,84093,1076,,,PET-C280,
71,75,84094,1076,,,PET-C390,
72,75,84095,1076,,,PET-C420,
73,75,84096,1076,,,PET-C260,
74,75,84097,1076,,,PET-C360,
75,75,84098,1076,,,PET-C430,
76,75,84099,1076,,,PET-C460,
77,75,84100,1076,,,PET-C480,
78,75,84101,1076,,,PET-C400,
79,75,84104,1076,,,PET-C450,
80,75,84105,1076,,,PET-C440,
81,75,84106,1076,,,PET-C270,
82,75,84107,1076,,,PET-C370,
83,75,84108,1076,,,PET-C120,
84,75,84109,1076,,,PET-C170,
85,75,84110,1076,,,PET-C510,
86,75,84113,1076,,,PET-C330,
87,75,84118,1076,,,PET-A260,
88,75,84119,1076,,,PET-A270,
89,75,84120,1076,,,PET-A230,
90,75,84121,1076,,,PET-A100,
91,75,84122,1076,,,PET-A120,
92,75,84123,1076,,,PET-A280,
93,75,84124,1076,,,PET-A240,
94,75,84125,1076,,,PET-A130,
95,75,84126,1076,,,PET-A200,
96,75,84127,1076,,,PET-C470,
97,75,84128,1076,,,PET-A340,
98,75,84129,1076,,,PET-C490,
99,75,84132,1076,,,PET-A210,
100,75,84133,1076,,,PET-A380,
101,75,84134,1076,,,PET-A410,
102,75,84135,1076,,,PET-A290,
103,75,84136,1076,,,PET-A300,
104,75,84137,1076,,,PET-A310,
105,75,84138,1076,,,PET-A180,
106,75,84139,1076,,,PET-A430,
107,75,84147,1076,,,PET-A320,
108,75,84148,1076,,,PET-A220,
109,75,84149,1076,,,PET-A110,
110,75,84150,1076,,,PET-A140,
111,75,84151,1076,,,PET-A330,
112,75,84152,1076,,,PET-A250,
113,75,84153,1076,,,PET-A150,
114,75,84154,1076,,,PET-A160,
115,75,84155,1076,,,PET-A390,
116,75,84156,1076,,,PET-A190,
117,75,84157,1076,,,PET-A420,
118,75,84158,1076,,,PET-A400,
119,75,84159,1076,,,PET-A350,
120,75,84160,1076,,,PET-A360,
121,75,84161,1076,,,PET-A170,
122,75,84162,1076,,,PET-A440,
123,75,84165,1076,,,PET-C130,
124,75,84166,1076,,,PET-C140,
125,75,84167,1076,,,PET-C180,
126,75,84168,1076,,,PET-C210,
127,75,84169,1076,,,PET-C230,
128,75,84170,1076,,,PET-C250,
129,75,84171,1076,,,PET-C320,
130,75,84172,1076,,,PET-C300,
131,75,84173,1076,,,PET-C380,
132,75,84174,1076,,,PET-C410,
133,75,84175,1076,,,PET-C290,
134,75,84176,1076,,,PET-C340,
135,75,84177,1076,,,PET-C310,
136,75,84178,1076,,,PET-C350,
137,75,84179,1076,,,PET-C150,
138,75,84180,1076,,,PET-C500,
139,75,84181,1076,,,PET-C190,
140,75,84184,1076,,,PET-C320,
141,75,84185,1076,,,UHT 180,
142,75,84186,1076,,,UHT 170,
143,75,84187,1076,,,UHT 220,
144,75,84188,1076,,,UHT 150,
145,75,84189,1076,,,UHT 230,
146,75,84190,1076,,,UHT 180,
147,75,84191,1076,,,UHT 160,
148,75,84192,1076,,,UHT 240,
149,75,84193,1076,,,UHT 250,
150,75,84194,1076,,,UHT 200,
151,75,84195,1076,,,UHT 100,
152,75,84197,1076,,,UHT 130,
153,75,84198,1076,,,UHT 140,
154,75,84199,1076,,,UHT 120,
155,75,84200,1076,,,UHT 190,
156,75,84201,1076,,,UHT 110,
157,75,84202,1076,,,SD 260,
158,75,84203,1076,,,SD 200,
159,75,84204,1076,,,SD 140,
160,75,84205,1076,,,SD 240,
161,75,84206,1076,,,SD 160,
162,75,84207,1076,,,SD 250,
163,75,84208,1076,,,SD 220,
164,75,84209,1076,,,SD 280,
165,75,84210,1076,,,SD 130,
166,75,84211,1076,,,SD 190,
167,75,84212,1076,,,SD 150,
168,75,84213,1076,,,SD 100,
169,75,84214,1076,,,SD 120,
170,75,84215,1076,,,SD 180,
171,75,84216,1076,,,SD 210,
172,75,84217,1076,,,SD 270,
173,75,84218,1076,,,SD 110,
174,75,84219,1076,,,SD 170,
175,75,84220,1076,,,SD 300,
176,75,84221,1076,,,SD 230,
177,75,84222,1076,,,SD 290,"
%E"
