,udf_type_id,fk_id,proj_id,udf_date,udf_number,udf_text,udf_code_id
0,62,84988,859,,2,,
1,62,84992,859,,2,,
2,62,84995,859,,2,,
3,62,85135,859,,2,,
4,62,85139,859,,2,,
5,62,85205,859,,2,,
6,62,85209,859,,2,,
7,62,85315,859,,2,,
8,62,85319,859,,2,,
9,62,85405,859,,2,,
10,62,85409,859,,2,,
11,62,85476,859,,2,,
12,62,85481,859,,2,,
13,62,85482,859,,2,,
14,62,85588,859,,2,,
15,62,85592,859,,2,,
16,62,85595,859,,2,,
17,62,85625,859,,2,,
18,62,85630,859,,2,,
19,62,85631,859,,2,,
20,62,85703,859,,2,,
21,62,85709,859,,2,,
22,62,85710,859,,2,,
23,62,85797,859,,2,,
24,62,85801,859,,2,,
25,62,85946,859,,2,,
26,62,85951,859,,2,,
27,62,85955,859,,2,,
28,62,85984,859,,2,,
29,62,85989,859,,2,,
30,62,86075,859,,2,,
31,62,86079,859,,2,,
32,62,86245,859,,2,,
33,62,86250,859,,2,,
34,62,86251,859,,2,,
35,62,86259,859,,2,,
36,62,86264,859,,2,,
37,62,86268,859,,2,,
38,62,86378,859,,2,,
39,62,86384,859,,2,,
40,62,86385,859,,2,,
41,62,86453,859,,2,,
42,62,86458,859,,2,,
43,62,86572,859,,2,,
44,62,86577,859,,2,,
45,62,86578,859,,2,,
46,62,86641,859,,2,,
47,62,86647,859,,2,,
48,62,86648,859,,2,,
49,62,86757,859,,2,,
50,62,86763,859,,2,,
51,62,86764,859,,2,,
52,62,86912,859,,2,,
53,62,86918,859,,2,,
54,62,86919,859,,2,,
55,62,86981,859,,2,,
56,62,86987,859,,2,,
57,62,86988,859,,2,,
58,135,86452,859,,,UDF_G3,
59,135,86454,859,,,UDF_G3,
60,142,84949,859,2011-04-28 00:00,,,
61,142,85047,859,2011-01-22 00:00,,,
62,142,85099,859,2011-01-22 00:00,,,
63,142,85189,859,2011-01-22 00:00,,,
64,142,85299,859,2011-01-17 00:00,,,
65,142,85376,859,2011-01-22 00:00,,,
66,142,85466,859,2011-01-22 00:00,,,
67,142,85560,859,2011-01-22 00:00,,,
68,142,85689,859,2011-01-22 00:00,,,
69,142,85788,859,2011-02-21 00:00,,,
70,142,85878,859,2011-02-15 00:00,,,
71,142,85937,859,2011-02-10 00:00,,,
72,142,86039,859,2011-02-15 00:00,,,
73,142,86156,859,2011-02-21 00:00,,,
74,142,86215,859,2011-02-20 00:00,,,
75,142,86319,859,2011-02-10 00:00,,,
76,142,86436,859,2011-03-01 00:00,,,
77,142,86515,859,2011-03-10 00:00,,,
78,142,86629,859,2011-03-01 00:00,,,
79,142,86679,859,2011-04-03 00:00,,,
80,142,86822,859,2011-04-03 00:00,,,
81,142,86874,859,2011-04-28 00:00,,,
82,142,86970,859,2011-04-28 00:00,,,"
%E"
