,task_id,proj_id,wbs_id,clndr_id,est_wt,phys_complete_pct,rev_fdbk_flag,lock_plan_flag,auto_compute_act_flag,complete_pct_type,task_type,duration_type,review_type,status_code,task_code,task_name,rsrc_id,total_float_hr_cnt,free_float_hr_cnt,remain_drtn_hr_cnt,act_work_qty,remain_work_qty,target_work_qty,target_drtn_hr_cnt,target_equip_qty,act_equip_qty,remain_equip_qty,cstr_date,act_start_date,act_end_date,late_start_date,late_end_date,expect_end_date,early_start_date,early_end_date,restart_date,reend_date,target_start_date,target_end_date,review_end_date,rem_late_start_date,rem_late_end_date,cstr_type,priority_type,suspend_date,resume_date,float_path,float_path_order,guid,tmpl_guid,cstr_date2,cstr_type2,driving_path_flag,act_this_per_work_qty,act_this_per_equip_qty,external_early_start_date,external_late_end_date,create_date,update_date,create_user,update_user,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt
0,82181,772,10410,841,0,0,N,N,N,CP_Drtn,TT_Mile,DT_FixedDrtn,RV_OK,TK_NotStart,GM04,Ready for Load out ( 02nd Shipment/ Jacket & Piles ),,208,208,0,0,0,0,0,0,0,0,,,,2013-02-25 08:00,2013-02-25 08:00,,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,2013-01-23 08:00,,2013-02-25 08:00,2013-02-25 08:00,,PT_Normal,,,,,oEdGu9OnQ0CgAkVlSv8iuw,,,,N,0,0,,,2012-06-18 09:56,2012-06-20 10:08,admin,admin,,,
1,82259,773,10461,850,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC140,Fabrication upto R.F.S for pump,,1792,0,1344,0,0,0,1344,0,0,0,,,,2013-02-26 08:00,2013-08-12 16:00,,2012-07-05 08:00,2012-12-31 16:00,2012-07-05 08:00,2012-12-31 16:00,2012-07-05 08:00,2012-12-31 16:00,,2013-02-26 08:00,2013-08-12 16:00,,PT_Normal,,,,,KAikZ+9QF0KBmVD/ZsQQ2g,a1p6ym4oS+6+JNBX4DLt6Q,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
2,82260,773,10461,851,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC150,Delivery upto site for pump,,1800,1800,360,0,0,0,360,0,0,0,,,,2013-08-13 08:00,2013-09-26 16:00,,2012-12-31 16:00,2013-02-13 16:00,2012-12-31 16:00,2013-02-13 16:00,2012-12-31 16:00,2013-02-13 16:00,,2013-08-13 08:00,2013-09-26 16:00,,PT_Normal,,,,,OioCcL4LK0yoUdI631X/Yw,u9JIoe/yQfmyL1WOCEcyRg,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
3,82261,773,10461,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC130,Receive revised commercial offers for pump,,1264,0,40,0,0,0,40,0,0,0,,,,2013-01-28 08:00,2013-02-03 16:00,,2012-06-06 08:00,2012-06-12 16:00,2012-06-06 08:00,2012-06-12 16:00,2012-06-06 08:00,2012-06-12 16:00,,2013-01-28 08:00,2013-02-03 16:00,,PT_Normal,,,,,kZRXb/SZJ0mg2D6BzUq8yQ,T9aUbtojSXilwnqU2Wi+6w,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
4,82262,773,10461,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC160,Client approval on bid committee reccomendation,,1264,0,16,0,0,0,16,0,0,0,,,,2013-02-19 08:00,2013-02-20 16:00,,2012-06-28 08:00,2012-07-01 16:00,2012-06-28 08:00,2012-07-01 16:00,2012-06-28 08:00,2012-07-01 16:00,,2013-02-19 08:00,2013-02-20 16:00,,PT_Normal,,,,,wwXo3NEGMU6zZv6WMtvJYw,dsqur9zFTQ2kGKH9ey3RIw,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
5,82263,773,10461,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC170,L.C issued by Gupco,,2368,2368,40,0,0,0,40,0,0,0,,,,2013-09-22 08:00,2013-09-26 16:00,,2012-07-19 08:00,2012-07-25 16:00,2012-07-19 08:00,2012-07-25 16:00,2012-07-19 08:00,2012-07-25 16:00,,2013-09-22 08:00,2013-09-26 16:00,,PT_Normal,,,,,uYKaQbAsUEa44wAReglG3Q,OMAcK7vgQqWlnsKzB4SywA,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
6,82264,773,10461,849,1,100,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,4229PPC100,Issue RFQ for pump,,,,0,0,0,0,16,0,0,0,,2012-03-14 00:00,2012-03-20 00:00,2013-01-23 08:00,2013-01-23 08:00,,2012-06-02 00:00,2012-06-02 00:00,,,2012-04-29 08:00,2012-04-30 16:00,,,,,PT_Normal,,,,,8oD5bZpNBEWqIXM9k7V4Tg,+2aOWobYTG6hCGLLfOCD3Q,,,N,0,0,,,2012-06-19 11:46,2012-06-20 10:09,admin,admin,,,
7,82265,773,10461,850,1,100,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_Complete,4229PPC110,Bidding for pump,,,,0,0,0,0,320,0,0,0,,2012-03-21 00:00,2012-04-28 00:00,2013-01-23 08:00,2013-01-23 08:00,,2012-06-02 00:00,2012-06-02 00:00,,,2012-04-28 08:00,2012-06-06 16:00,,,,,PT_Normal,,,,,kISeitXVdEyc1CAWvhJtTg,tYAyHVveTym5PZWh1QwHuQ,,,N,0,0,,,2012-06-19 11:46,2012-06-20 10:09,admin,admin,,,
8,82266,773,10461,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC180,commercial evaluation & bid committee for pump,,1264,0,88,0,0,0,88,0,0,0,,,,2013-02-04 08:00,2013-02-18 16:00,2012-06-27 16:00,2012-06-13 08:00,2012-06-27 16:00,2012-06-13 08:00,2012-06-27 16:00,2012-06-13 08:00,2012-06-27 16:00,,2013-02-04 08:00,2013-02-18 16:00,,PT_Normal,,,,,y3VLCcIsaEO62BefhWlzaQ,7F1NBuHCRsuN+gRucuQXhg,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
9,82267,773,10461,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC190,F.O.C for pump,,1264,0,24,0,0,0,24,0,0,0,,,,2013-02-21 08:00,2013-02-25 16:00,,2012-07-02 08:00,2012-07-04 16:00,2012-07-02 08:00,2012-07-04 16:00,2012-07-02 08:00,2012-07-04 16:00,,2013-02-21 08:00,2013-02-25 16:00,,PT_Normal,,,,,v4TOv+Oe2UugpB+YdCNUWg,s40e5+jDQyOWv96vSoQDuQ,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
10,82268,773,10461,849,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC200,P.O for pump,,2368,0,40,0,0,0,40,0,0,0,,,,2013-09-15 08:00,2013-09-19 16:00,,2012-07-12 08:00,2012-07-18 16:00,2012-07-12 08:00,2012-07-18 16:00,2012-07-12 08:00,2012-07-18 16:00,,2013-09-15 08:00,2013-09-19 16:00,,PT_Normal,,,,,4E7dk+RjbUe8JE1rqKVxSQ,A5Q7aUOxRr+lBFCKOJdk6Q,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
11,82269,773,10461,849,1,0,N,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,RV_OK,TK_Active,4229PPC120,T.E.R for  pump,,1264,0,24,0,0,0,240,0,0,0,,2012-04-29 00:00,,2012-04-29 08:00,2013-01-27 16:00,,2012-06-03 08:00,2012-06-05 16:00,2012-06-03 08:00,2012-06-05 16:00,2012-04-29 08:00,2012-06-07 16:00,,2012-04-29 08:00,2013-01-27 16:00,,PT_Normal,,,,,4+TMKgAU10OV9tf29TVLBw,qop3jGJXRzSmAG4KFxnkEQ,,,N,0,0,,,2012-06-19 11:46,2012-06-20 10:09,admin,admin,,,
12,82270,773,10461,849,1,0,N,N,N,CP_Drtn,TT_LOE,DT_FixedDUR2,RV_OK,TK_NotStart,4229PPC210,MRP for pump,,2368,0,40,0,0,0,40,0,0,0,,,,2013-09-08 08:00,2013-09-12 16:00,,2012-07-05 08:00,2012-07-11 16:00,2012-07-05 08:00,2012-07-11 16:00,2012-07-05 08:00,2012-07-11 16:00,,2013-09-08 08:00,2013-09-12 16:00,,PT_Normal,,,,,5m/Opon9LUCwslmLToskKA,uQOO7klWSbqBLLrj/LWZpQ,,,N,0,0,,,2012-06-19 11:46,2012-06-20 10:09,admin,admin,,,
13,82271,773,10462,850,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PFV200,Fabrication upto R.F.S,,1808,0,1344,0,0,0,1344,0,0,0,,,,2013-03-13 08:00,2013-08-27 16:00,,2012-07-18 08:00,2013-01-13 16:00,2012-07-18 08:00,2013-01-13 16:00,2012-07-18 08:00,2013-01-13 16:00,,2013-03-13 08:00,2013-08-27 16:00,,PT_Normal,,,,,fJhRumxpx02nXhDm6Nb/IQ,YpF1cbjLSNmmuSIlXsh/5g,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
14,82272,773,10462,850,1,0,N,N,N,CP_Drtn,TT_Task,DT_FixedDUR2,RV_OK,TK_NotStart,4229PFV210,Delivery upto site,,1808,0,240,0,0,0,240,0,0,0,,,,2013-08-28 08:00,2013-09-26 16:00,,2013-01-14 08:00,2013-02-12 16:00,2013-01-14 08:00,2013-02-12 16:00,2013-01-14 08:00,2013-02-12 16:00,,2013-08-28 08:00,2013-09-26 16:00,,PT_Normal,,,,,B5rNQ2C1NE2hpaDB917ZLg,NgGQizK+RduStbx0VPvmwQ,,,N,0,0,,,2012-06-19 11:46,2012-06-20 09:59,admin,admin,,,
